pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,polygon.started,line1.started,line2.started,line3.started,line4.started,polygon.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,0,0,0,0,,,,,2,3,11,2,494.80760579998605,495.80728710000403,495.80728710000403,495.80728710000403,495.80728710000403,495.80728710000403,496.80720609996933,496.80720609996933,x,0,0.37310560001060367,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,3,0,12,0,497.2073827999993,498.207290499995,498.207290499995,498.207290499995,498.207290499995,498.207290499995,499.2070311999996,499.2070311999996,x,1,0.32876959996065125,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,3,1,13,1,499.55689999996684,500.54041660000803,500.54041660000803,500.54041660000803,500.54041660000803,500.556591200002,501.5401894999668,501.5401894999668,v,1,0.3476912000332959,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,3,2,14,0,501.9071485999739,502.9061805999954,502.9061805999954,502.9061805999954,502.9061805999954,502.9061805999954,503.9062173999846,503.9062173999846,x,1,0.29710480000358075,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,3,3,15,0,504.2240868000081,505.20648749999236,505.20648749999236,505.20648749999236,505.20648749999236,505.22322139999596,506.205635100021,506.205635100021,x,1,0.34371039998950437,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,4,0,16,0,506.5735139999888,507.57361610000953,507.57361610000953,507.57361610000953,507.57361610000953,507.57361610000953,508.57230170001276,508.57230170001276,x,1,0.295969300030265,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,4,1,17,3,508.88891799998237,509.8898149000015,509.8898149000015,509.8898149000015,509.8898149000015,509.8898149000015,510.88902569998754,510.88902569998754,z,1,0.4713598000234924,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,4,2,18,1,511.389081900008,512.3896635000128,512.3896635000128,512.3896635000128,512.3896635000128,512.3896635000128,513.388721299998,513.388721299998,v,1,0.59096140001202,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,4,3,19,2,514.0051832000026,515.0049622000079,515.0049622000079,515.0049622000079,515.0049622000079,515.0049622000079,515.9885816000169,515.9885816000169,c,1,0.40067539998563007,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,5,0,20,2,516.4219515000004,517.4053549999953,517.4053549999953,517.4053549999953,517.4053549999953,517.4222529999679,518.4056100000162,518.4056100000162,c,1,0.31479510001372546,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,5,1,21,2,518.7379637999693,519.7386164999916,519.7386164999916,519.7386164999916,519.7386164999916,519.7386164999916,520.7381543000229,520.7381543000229,c,1,0.3271585999755189,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,5,2,22,0,521.0877876000013,522.0879587999661,522.0879587999661,522.0879587999661,522.0879587999661,522.0879587999661,523.0884167000186,523.0884167000186,x,1,0.4271952999988571,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,5,3,23,2,523.537431499979,524.537413300015,524.537413300015,524.537413300015,524.537413300015,524.537413300015,525.537656200002,525.537656200002,c,1,0.43463440000778064,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,6,0,24,3,526.00408839999,527.004361099971,527.004361099971,527.004361099971,527.004361099971,527.004361099971,527.9874596999725,527.9874596999725,z,1,0.3227179999812506,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,6,1,25,3,528.3377194000059,529.3369260000181,529.3369260000181,529.3369260000181,529.3369260000181,529.3369260000181,530.3379651000141,530.3379651000141,z,1,0.4922588999615982,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,6,2,26,2,530.8540148999891,531.8537546999869,531.8537546999869,531.8537546999869,531.8537546999869,531.8537546999869,532.8540115000214,532.8540115000214,c,1,0.34866560000227764,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,6,3,27,2,533.2203820999712,534.2201425000094,534.2201425000094,534.2201425000094,534.2201425000094,534.2201425000094,535.2204464999959,535.2204464999959,c,1,0.7380997000145726,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,7,0,28,2,535.9866504999809,536.986390999984,536.986390999984,536.986390999984,536.986390999984,536.986390999984,537.9865151999984,537.9865151999984,c,1,0.2947919999714941,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,7,1,29,0,538.3029056999949,539.3030128999962,539.3030128999962,539.3030128999962,539.3030128999962,539.3030128999962,540.3030640999787,540.3030640999787,x,1,0.5301730000064708,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,7,2,30,2,540.8529134999844,541.8530716999667,541.8530716999667,541.8530716999667,541.8530716999667,541.8530716999667,542.8533468999667,542.8533468999667,c,1,0.2937019999953918,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,7,3,31,2,543.1692741999868,544.1694537000149,544.1694537000149,544.1694537000149,544.1694537000149,544.1694537000149,545.1688457999844,545.1688457999844,c,1,0.30180410004686564,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,8,0,32,2,545.5022212999756,546.5022712000064,546.5022712000064,546.5022712000064,546.5022712000064,546.5022712000064,547.5021813000203,547.5021813000203,c,1,0.265130500018131,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,8,1,33,1,547.785973799997,548.7855264999671,548.7855264999671,548.7855264999671,548.7855264999671,548.7855264999671,549.7858666999964,549.7858666999964,v,1,0.4391404000343755,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,8,2,34,0,550.2523964999709,551.2514501999831,551.2514501999831,551.2514501999831,551.2514501999831,551.2514501999831,552.2515736999922,552.2515736999922,x,1,0.41881740000098944,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,8,3,35,0,552.7014235999668,553.7015111999935,553.7015111999935,553.7015111999935,553.7015111999935,553.7015111999935,554.7020292999805,554.7020292999805,x,1,0.3759822999709286,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,9,0,36,2,555.1011234999751,556.1011401999858,556.1011401999858,556.1011401999858,556.1011401999858,556.1011401999858,557.1009276999976,557.1009276999976,c,1,0.3077641000272706,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,9,1,37,3,557.434944699984,558.4346732000122,558.4346732000122,558.4346732000122,558.4346732000122,558.4346732000122,559.434336700011,559.434336700011,z,1,0.3499215000192635,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,9,2,38,0,559.8012854999979,560.8009788999916,560.8009788999916,560.8009788999916,560.8009788999916,560.8009788999916,561.8010191000067,561.8010191000067,x,1,0.4941882000421174,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,9,3,39,1,562.3174362999853,563.3173080999986,563.3173080999986,563.3173080999986,563.3173080999986,563.3173080999986,564.3169661000138,564.3169661000138,v,1,0.264486100000795,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,10,0,40,1,564.6003158999956,565.6005748999887,565.6005748999887,565.6005748999887,565.6005748999887,565.6005748999887,566.6005167000112,566.6005167000112,v,1,0.35439980000955984,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,10,1,41,3,566.9834506000043,567.9830735999858,567.9830735999858,567.9830735999858,567.9830735999858,567.9830735999858,568.9831046999898,568.9831046999898,z,1,0.3880625000456348,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,10,2,42,1,569.399917999981,570.3998531000107,570.3998531000107,570.3998531000107,570.3998531000107,570.3998531000107,571.3999854999711,571.3999854999711,v,1,0.2745790000190027,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,10,3,43,0,571.700098900008,572.6831867999863,572.6831867999863,572.6831867999863,572.6831867999863,572.6995834999834,573.6994533999823,573.6994533999823,x,1,0.664667000004556,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,11,0,44,2,574.3829834000207,575.3827320999699,575.3827320999699,575.3827320999699,575.3827320999699,575.3827320999699,576.3826140000019,576.3826140000019,c,1,0.3454843999934383,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,11,1,45,2,576.7490895999945,577.7491923000198,577.7491923000198,577.7491923000198,577.7491923000198,577.7491923000198,578.7496305999812,578.7496305999812,v,0,0.4259586000116542,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,11,2,46,3,579.1991613999708,580.198879899981,580.198879899981,580.198879899981,580.198879899981,580.198879899981,581.198961200018,581.198961200018,z,1,0.4193911000038497,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,11,3,47,3,581.6491862999974,582.6319975000224,582.6319975000224,582.6319975000224,582.6319975000224,582.6490242999862,583.648754099966,583.648754099966,z,1,0.4279971999931149,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,12,0,48,3,584.0985257999855,585.0983927000198,585.0983927000198,585.0983927000198,585.0983927000198,585.0983927000198,586.0986004999722,586.0986004999722,z,1,0.3743887000018731,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,12,1,49,1,586.4982075999724,587.4989350999822,587.4989350999822,587.4989350999822,587.4989350999822,587.4989350999822,588.4979930999689,588.4979930999689,v,1,0.36318679997930303,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,12,2,50,1,588.8815968999988,589.8820520999725,589.8820520999725,589.8820520999725,589.8820520999725,589.8820520999725,590.8810621000011,590.8810621000011,v,1,0.34117309999419376,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,12,3,51,2,591.2484816000215,592.2481478999835,592.2481478999835,592.2481478999835,592.2481478999835,592.2481478999835,593.248153100023,593.248153100023,c,1,0.4890651000314392,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,13,0,52,1,593.7641616999754,594.764256800001,594.764256800001,594.764256800001,594.764256800001,594.764256800001,595.7643761999789,595.7643761999789,v,1,0.4044914999976754,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,13,1,53,0,596.1979436000111,597.1978622999741,597.1978622999741,597.1978622999741,597.1978622999741,597.1978622999741,598.1977058000048,598.1977058000048,x,1,0.42368000000715256,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,13,2,54,2,598.6471263999701,599.6468970999704,599.6468970999704,599.6468970999704,599.6468970999704,599.6468970999704,600.647981200018,600.647981200018,c,1,0.4042193999630399,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,13,3,55,3,601.080786800012,602.0804364000214,602.0804364000214,602.0804364000214,602.0804364000214,602.0804364000214,603.0803826000192,603.0803826000192,z,1,0.3804991999641061,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
